Flow;Density;AveSpeed;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday
5;0.11961722488038279;41.8;0;0;0;0;0;0;1
8;0.2794759825327511;28.625;0;0;0;0;0;0;1
6;0.19148936170212766;31.333333333333332;0;0;0;0;0;0;1
3;0.07377049180327869;40.666666666666664;0;0;0;0;0;0;1
12;0.4022346368715084;29.833333333333332;0;0;0;0;0;0;1
15;0.42857142857142855;35.0;0;0;0;0;0;0;1
10;0.37453183520599254;26.7;0;0;0;0;0;0;1
17;0.5722772277227722;29.705882352941178;0;0;0;0;0;0;1
11;0.33798882681564246;32.54545454545455;0;0;0;0;0;0;1
27;0.8879415347137637;30.40740740740741;0;0;0;0;0;0;1
8;0.28193832599118945;28.375;0;0;0;0;0;0;1
17;0.6351648351648351;26.764705882352942;0;0;0;0;0;0;1
16;0.5333333333333333;30.0;0;0;0;0;0;0;1
19;0.5927750410509031;32.05263157894737;0;0;0;0;0;0;1
18;0.5890909090909091;30.555555555555557;0;0;0;0;0;0;1
33;1.009267840593142;32.696969696969695;0;0;0;0;0;0;1
13;0.4912790697674419;26.46153846153846;0;0;0;0;0;0;1
27;0.7949836423118866;33.96296296296296;0;0;0;0;0;0;1
20;0.6814310051107325;29.35;0;0;0;0;0;0;1
24;0.803347280334728;29.875;0;0;0;0;0;0;1
17;0.5666666666666667;30.0;0;0;0;0;0;0;1
21;0.7487266553480475;28.047619047619047;0;0;0;0;0;0;1
22;0.6826516220028209;32.22727272727273;0;0;0;0;0;0;1
30;0.974025974025974;30.8;0;0;0;0;0;0;1
23;0.6373493975903614;36.08695652173913;0;0;0;0;0;0;1
32;1.0491803278688525;30.5;0;0;0;0;0;0;1
18;0.5373134328358209;33.5;0;0;0;0;0;0;1
43;1.3625644804716286;31.558139534883722;0;0;0;0;0;0;1
30;0.8946322067594434;33.53333333333333;0;0;0;0;0;0;1
42;1.3363636363636364;31.428571428571427;0;0;0;0;0;0;1
18;0.5615251299826689;32.05555555555556;0;0;0;0;0;0;1
36;1.158176943699732;31.083333333333332;0;0;0;0;0;0;1
33;1.0302743614001892;32.03030303030303;0;0;0;0;0;0;1
39;1.1818181818181819;33.0;0;0;0;0;0;0;1
28;0.8394004282655247;33.357142857142854;0;0;0;0;0;0;1
44;1.3624208304011258;32.29545454545455;0;0;0;0;0;0;1
18;0.5615251299826689;32.05555555555556;0;0;0;0;0;0;1
50;1.5802781289506953;31.64;0;0;0;0;0;0;1
28;0.8235294117647058;34.0;0;0;0;0;0;0;1
61;1.8303000491883914;33.32786885245902;0;0;0;0;0;0;1
35;1.1363636363636362;30.8;0;0;0;0;0;0;1
40;1.2628255722178374;31.675;0;0;0;0;0;0;1
37;1.1935483870967742;31.0;0;0;0;0;0;0;1
47;1.4619457313037725;32.148936170212764;0;0;0;0;0;0;1
47;1.3094250148192057;35.8936170212766;0;0;0;0;0;0;1
58;1.8422782037239869;31.482758620689655;0;0;0;0;0;0;1
40;1.2048192771084336;33.2;0;0;0;0;0;0;1
49;1.5283259070655633;32.06122448979592;0;0;0;0;0;0;1
45;1.3803680981595092;32.6;0;0;0;0;0;0;1
55;1.7246294184720639;31.89090909090909;0;0;0;0;0;0;1
42;1.281045751633987;32.785714285714285;0;0;0;0;0;0;1
50;1.5802781289506953;31.64;0;0;0;0;0;0;1
44;1.4277286135693217;30.818181818181817;0;0;0;0;0;0;1
50;1.5499070055796653;32.26;0;0;0;0;0;0;1
29;0.9272326350606395;31.275862068965516;0;0;0;0;0;0;1
50;1.5832805573147564;31.58;0;0;0;0;0;0;1
23;0.7450704225352113;30.869565217391305;0;0;0;0;0;0;1
47;1.5801144492131616;29.74468085106383;0;0;0;0;0;0;1
28;0.9322235434007135;30.035714285714285;0;0;0;0;0;0;1
37;1.2723048327137547;29.08108108108108;0;0;0;0;0;0;1
27;0.8486612339930152;31.814814814814813;0;0;0;0;0;0;1
33;1.0102040816326532;32.666666666666664;0;0;0;0;0;0;1
19;0.5596899224806202;33.94736842105263;0;0;0;0;0;0;1
39;1.2781512605042016;30.512820512820515;0;0;0;0;0;0;1
28;0.890909090909091;31.428571428571427;0;0;0;0;0;0;1
33;1.0803571428571428;30.545454545454547;0;0;0;0;0;0;1
27;0.9;30.0;0;0;0;0;0;0;1
40;1.2658227848101264;31.6;0;0;0;0;0;0;1
22;0.6836158192090396;32.18181818181818;0;0;0;0;0;0;1
30;0.9027081243731193;33.233333333333334;0;0;0;0;0;0;1
26;0.7833140208574739;33.19230769230769;0;0;0;0;0;0;1
31;0.9143672692673643;33.903225806451616;0;0;0;0;0;0;1
19;0.6016666666666667;31.57894736842105;0;0;0;0;0;0;1
33;0.951923076923077;34.666666666666664;0;0;0;0;0;0;1
19;0.582258064516129;32.63157894736842;0;0;0;0;0;0;1
29;0.9481397970687712;30.586206896551722;0;0;0;0;0;0;1
22;0.7423312883435583;29.636363636363637;0;0;0;0;0;0;1
33;1.064516129032258;31.0;0;0;0;0;0;0;1
19;0.6139455782312926;30.94736842105263;0;0;0;0;0;0;1
33;0.963716814159292;34.24242424242424;0;0;0;0;0;0;1
27;0.801980198019802;33.666666666666664;0;0;0;0;0;0;1
31;0.9187380497131931;33.74193548387097;0;0;0;0;0;0;1
17;0.5160714285714286;32.94117647058823;0;0;0;0;0;0;1
34;1.0547445255474452;32.23529411764706;0;0;0;0;0;0;1
15;0.46487603305785125;32.266666666666666;0;0;0;0;0;0;1
33;1.0177570093457944;32.42424242424242;0;0;0;0;0;0;1
31;0.9357351509250242;33.12903225806452;0;0;0;0;0;0;1
33;0.9577836411609499;34.45454545454545;0;0;0;0;0;0;1
28;0.9491525423728814;29.5;0;0;0;0;0;0;1
36;1.085427135678392;33.166666666666664;0;0;0;0;0;0;1
26;0.8567807351077313;30.346153846153847;0;0;0;0;0;0;1
42;1.3174010455563854;31.88095238095238;0;0;0;0;0;0;1
34;1.0576395242451966;32.14705882352941;0;0;0;0;0;0;1
34;1.0773532152842498;31.558823529411764;0;0;0;0;0;0;1
28;0.9063583815028902;30.892857142857142;0;0;0;0;0;0;1
48;1.4675159235668789;32.708333333333336;0;0;0;0;0;0;1
23;0.7419354838709677;31.0;0;0;0;0;0;0;1
43;1.3350180505415161;32.2093023255814;0;0;0;0;0;0;1
30;0.9146341463414634;32.8;0;0;0;0;0;0;1
39;1.125;34.666666666666664;0;0;0;0;0;0;1
28;0.8605927552140505;32.535714285714285;0;0;0;0;0;0;1
41;1.3267561168113655;30.902439024390244;0;0;0;0;0;0;1
33;0.9990825688073395;33.03030303030303;0;0;0;0;0;0;1
52;1.6201318154583582;32.09615384615385;0;0;0;0;0;0;1
38;1.1993355481727574;31.68421052631579;0;0;0;0;0;0;1
54;1.653061224489796;32.666666666666664;0;0;0;0;0;0;1
32;1.0491803278688525;30.5;0;0;0;0;0;0;1
44;1.3170068027210886;33.40909090909091;0;0;0;0;0;0;1
24;0.8124118476727785;29.541666666666668;0;0;0;0;0;0;1
34;1.0266429840142095;33.11764705882353;0;0;0;0;0;0;1
34;0.9714285714285714;35.0;0;0;0;0;0;0;1
38;1.1845775225594748;32.078947368421055;0;0;0;0;0;0;1
28;0.8653421633554085;32.357142857142854;0;0;0;0;0;0;1
23;0.7015915119363395;32.78260869565217;0;0;0;0;0;0;1
24;0.8193456614509246;29.291666666666668;0;0;0;0;0;0;1
31;1.1239766081871345;27.580645161290324;0;0;0;0;0;0;1
19;0.597682119205298;31.789473684210527;0;0;0;0;0;0;1
23;0.8860971524288107;25.956521739130434;0;0;0;0;0;0;1
29;1.0434243176178661;27.79310344827586;0;0;0;0;0;0;1
21;0.8047445255474452;26.095238095238095;0;0;0;0;0;0;1
34;1.1594784353059178;29.323529411764707;0;0;0;0;0;0;1
30;1.005586592178771;29.833333333333332;0;0;0;0;0;0;1
27;0.8868613138686132;30.444444444444443;0;0;0;0;0;0;1
31;1.0583700440528634;29.29032258064516;0;0;0;0;0;0;1
36;1.176043557168784;30.61111111111111;0;0;0;0;0;0;1
27;0.9516971279373369;28.37037037037037;0;0;0;0;0;0;1
39;1.2365853658536585;31.53846153846154;0;0;0;0;0;0;1
23;0.8252730109204368;27.869565217391305;0;0;0;0;0;0;1
26;0.7943595769682725;32.73076923076923;0;0;0;0;0;0;1
16;0.5601750547045952;28.5625;0;0;0;0;0;0;1
37;1.2571166207529845;29.43243243243243;0;0;0;0;0;0;1
23;0.8113496932515337;28.347826086956523;0;0;0;0;0;0;1
22;0.7719298245614035;28.5;0;0;0;0;0;0;1
12;0.49826989619377166;24.083333333333332;0;0;0;0;0;0;1
29;1.0083932853717026;28.75862068965517;0;0;0;0;0;0;1
14;0.5025641025641026;27.857142857142858;0;0;0;0;0;0;1
15;0.5160550458715596;29.066666666666666;0;0;0;0;0;0;1
9;0.3389121338912134;26.555555555555557;0;0;0;0;0;0;1
15;0.533175355450237;28.133333333333333;0;0;0;0;0;0;1
13;0.555921052631579;23.384615384615383;0;0;0;0;0;0;1
5;0.18115942028985507;27.6;0;0;0;0;0;0;1
6;0.21951219512195122;27.333333333333332;0;0;0;0;0;0;1
7;0.2620320855614973;26.714285714285715;0;0;0;0;0;0;1
12;0.4376899696048632;27.416666666666668;1;0;0;0;0;0;0
12;0.4298507462686567;27.916666666666668;1;0;0;0;0;0;0
6;0.2222222222222222;27.0;1;0;0;0;0;0;0
6;0.2553191489361702;23.5;1;0;0;0;0;0;0
4;0.20253164556962025;19.75;1;0;0;0;0;0;0
6;0.3076923076923077;19.5;1;0;0;0;0;0;0
4;0.2222222222222222;18.0;1;0;0;0;0;0;0
5;0.16778523489932887;29.8;1;0;0;0;0;0;0
1;0.05555555555555555;18.0;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
3;0.13846153846153844;21.666666666666668;1;0;0;0;0;0;0
4;0.1322314049586777;30.25;1;0;0;0;0;0;0
2;0.06451612903225806;31.0;1;0;0;0;0;0;0
3;0.1111111111111111;27.0;1;0;0;0;0;0;0
1;0.03571428571428571;28.0;1;0;0;0;0;0;0
1;0.030303030303030304;33.0;1;0;0;0;0;0;0
1;0.058823529411764705;17.0;1;0;0;0;0;0;0
2;0.0449438202247191;44.5;1;0;0;0;0;0;0
1;0.03333333333333333;30.0;1;0;0;0;0;0;0
4;0.1523809523809524;26.25;1;0;0;0;0;0;0
1;0.025;40.0;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
1;0.017543859649122806;57.0;1;0;0;0;0;0;0
1;0.034482758620689655;29.0;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
1;0.02564102564102564;39.0;1;0;0;0;0;0;0
3;0.08035714285714285;37.333333333333336;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
2;0.0625;32.0;1;0;0;0;0;0;0
3;0.125;24.0;1;0;0;0;0;0;0
1;0.02564102564102564;39.0;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
3;0.140625;21.333333333333332;1;0;0;0;0;0;0
6;0.16513761467889906;36.333333333333336;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
1;0.0196078431372549;51.0;1;0;0;0;0;0;0
0;0.0;0.0;1;0;0;0;0;0;0
3;0.08571428571428572;35.0;1;0;0;0;0;0;0
2;0.05063291139240506;39.5;1;0;0;0;0;0;0
5;0.17123287671232876;29.2;1;0;0;0;0;0;0
7;0.25388601036269426;27.571428571428573;1;0;0;0;0;0;0
7;0.21030042918454936;33.285714285714285;1;0;0;0;0;0;0
9;0.3201581027667984;28.11111111111111;1;0;0;0;0;0;0
16;0.5267489711934157;30.375;1;0;0;0;0;0;0
13;0.39211136890951276;33.15384615384615;1;0;0;0;0;0;0
15;0.4766949152542373;31.466666666666665;1;0;0;0;0;0;0
11;0.3315068493150685;33.18181818181818;1;0;0;0;0;0;0
25;0.7891414141414141;31.68;1;0;0;0;0;0;0
41;1.2442635085122131;32.951219512195124;1;0;0;0;0;0;0
34;1.0414414414414415;32.64705882352941;1;0;0;0;0;0;0
42;1.4318181818181819;29.333333333333332;1;0;0;0;0;0;0
32;1.292929292929293;24.75;1;0;0;0;0;0;0
62;1.876953125;33.03225806451613;1;0;0;0;0;0;0
42;1.4376528117359413;29.214285714285715;1;0;0;0;0;0;0
52;1.6619545175169022;31.28846153846154;1;0;0;0;0;0;0
36;1.2449567723342938;28.916666666666668;1;0;0;0;0;0;0
50;1.71939477303989;29.08;1;0;0;0;0;0;0
48;1.433727442439328;33.479166666666664;1;0;0;0;0;0;0
37;1.1239737274220032;32.91891891891892;1;0;0;0;0;0;0
37;1.1582064297800339;31.945945945945947;1;0;0;0;0;0;0
55;1.729559748427673;31.8;1;0;0;0;0;0;0
33;1.0846613545816732;30.424242424242426;1;0;0;0;0;0;0
34;1.1041069723018146;30.794117647058822;1;0;0;0;0;0;0
39;1.248768472906404;31.23076923076923;1;0;0;0;0;0;0
45;1.3599731363331096;33.08888888888889;1;0;0;0;0;0;0
24;0.7032967032967034;34.125;1;0;0;0;0;0;0
41;1.4367521367521368;28.536585365853657;1;0;0;0;0;0;0
30;0.9879253567508233;30.366666666666667;1;0;0;0;0;0;0
55;1.691834451901566;32.50909090909091;1;0;0;0;0;0;0
31;1.0010416666666666;30.967741935483872;1;0;0;0;0;0;0
44;1.312542372881356;33.52272727272727;1;0;0;0;0;0;0
39;1.210987261146497;32.205128205128204;1;0;0;0;0;0;0
55;1.7495662232504336;31.436363636363637;1;0;0;0;0;0;0
27;0.8688915375446961;31.074074074074073;1;0;0;0;0;0;0
46;1.4210879785090664;32.369565217391305;1;0;0;0;0;0;0
37;1.2019315188762072;30.783783783783782;1;0;0;0;0;0;0
48;1.4912621359223301;32.1875;1;0;0;0;0;0;0
34;1.0733519034354688;31.676470588235293;1;0;0;0;0;0;0
49;1.5785667324128863;31.040816326530614;1;0;0;0;0;0;0
41;1.3950207468879667;29.390243902439025;1;0;0;0;0;0;0
50;1.6622340425531916;30.08;1;0;0;0;0;0;0
39;1.2023715415019762;32.43589743589744;1;0;0;0;0;0;0
46;1.4443686006825938;31.847826086956523;1;0;0;0;0;0;0
28;0.9126891734575088;30.678571428571427;1;0;0;0;0;0;0
46;1.5255948089401588;30.152173913043477;1;0;0;0;0;0;0
35;1.147003745318352;30.514285714285716;1;0;0;0;0;0;0
55;1.8266908212560387;30.10909090909091;1;0;0;0;0;0;0
34;1.0625;32.0;1;0;0;0;0;0;0
63;1.9765936254980079;31.873015873015873;1;0;0;0;0;0;0
43;1.3645756457564575;31.511627906976745;1;0;0;0;0;0;0
56;1.7707509881422925;31.625;1;0;0;0;0;0;0
43;1.284920083391244;33.46511627906977;1;0;0;0;0;0;0
57;1.8704663212435233;30.473684210526315;1;0;0;0;0;0;0
46;1.3957783641160948;32.95652173913044;1;0;0;0;0;0;0
37;1.1523569023569025;32.108108108108105;1;0;0;0;0;0;0
31;1.0355603448275863;29.93548387096774;1;0;0;0;0;0;0
59;1.7527693856998994;33.66101694915254;1;0;0;0;0;0;0
35;1.0311447811447811;33.94285714285714;1;0;0;0;0;0;0
58;1.8898876404494382;30.689655172413794;1;0;0;0;0;0;0
31;0.9204980842911877;33.67741935483871;1;0;0;0;0;0;0
52;1.5549166187464059;33.44230769230769;1;0;0;0;0;0;0
41;1.2572924457741212;32.609756097560975;1;0;0;0;0;0;0
52;1.638787878787879;31.73076923076923;1;0;0;0;0;0;0
37;1.1193785772690106;33.054054054054056;1;0;0;0;0;0;0
60;1.806322127446061;33.21666666666667;1;0;0;0;0;0;0
38;1.1533546325878594;32.94736842105263;1;0;0;0;0;0;0
48;1.4582278481012658;32.916666666666664;1;0;0;0;0;0;0
27;0.9251269035532994;29.185185185185187;1;0;0;0;0;0;0
48;1.469387755102041;32.666666666666664;1;0;0;0;0;0;0
37;1.0745682888540031;34.432432432432435;1;0;0;0;0;0;0
58;1.813477088948787;31.982758620689655;1;0;0;0;0;0;0
33;1.0411089866156789;31.696969696969695;1;0;0;0;0;0;0
53;1.6700356718192628;31.735849056603772;1;0;0;0;0;0;0
34;1.0499545867393278;32.38235294117647;1;0;0;0;0;0;0
57;1.7524271844660193;32.526315789473685;1;0;0;0;0;0;0
31;0.9267116682738669;33.45161290322581;1;0;0;0;0;0;0
42;1.3579676674364898;30.928571428571427;1;0;0;0;0;0;0
31;1.0834272829763247;28.612903225806452;1;0;0;0;0;0;0
53;1.6312427409988388;32.490566037735846;1;0;0;0;0;0;0
24;0.7912087912087913;30.333333333333332;1;0;0;0;0;0;0
58;1.9168091168091168;30.25862068965517;1;0;0;0;0;0;0
38;1.2320819112627988;30.842105263157894;1;0;0;0;0;0;0
60;1.8828451882845187;31.866666666666667;1;0;0;0;0;0;0
39;1.2216867469879518;31.923076923076923;1;0;0;0;0;0;0
62;1.92103948025987;32.274193548387096;1;0;0;0;0;0;0
37;1.2104332449160036;30.56756756756757;1;0;0;0;0;0;0
61;2.173481308411215;28.065573770491802;1;0;0;0;0;0;0
49;1.5932315859323158;30.755102040816325;1;0;0;0;0;0;0
38;1.1515151515151516;33.0;1;0;0;0;0;0;0
48;1.496103896103896;32.083333333333336;1;0;0;0;0;0;0
70;2.1285838401390094;32.885714285714286;1;0;0;0;0;0;0
34;1.1411648568608095;29.794117647058822;1;0;0;0;0;0;0
57;1.7533729087965462;32.50877192982456;1;0;0;0;0;0;0
41;1.2442635085122131;32.951219512195124;1;0;0;0;0;0;0
61;1.9131105398457584;31.885245901639344;1;0;0;0;0;0;0
52;1.553130384836301;33.48076923076923;1;0;0;0;0;0;0
53;1.6312427409988388;32.490566037735846;1;0;0;0;0;0;0
72;2.237375917134225;32.18055555555556;1;0;0;0;0;0;0
45;1.3813096862210097;32.577777777777776;1;0;0;0;0;0;0
78;2.358139534883721;33.07692307692308;1;0;0;0;0;0;0
50;1.625487646293888;30.76;1;0;0;0;0;0;0
63;1.8864068441064639;33.3968253968254;1;0;0;0;0;0;0
37;1.1130081300813008;33.24324324324324;1;0;0;0;0;0;0
42;1.379202501954652;30.452380952380953;1;0;0;0;0;0;0
58;1.650637880274779;35.13793103448276;1;0;0;0;0;0;0
37;1.1427378964941568;32.37837837837838;1;0;0;0;0;0;0
70;2.364864864864865;29.6;1;0;0;0;0;0;0
45;1.3784887678692987;32.644444444444446;1;0;0;0;0;0;0
55;1.6899441340782122;32.54545454545455;1;0;0;0;0;0;0
27;0.8730538922155688;30.925925925925927;1;0;0;0;0;0;0
38;1.1845775225594748;32.078947368421055;1;0;0;0;0;0;0
39;1.1566539923954373;33.717948717948715;1;0;0;0;0;0;0
33;1.0302743614001892;32.03030303030303;1;0;0;0;0;0;0
30;1.0123734533183353;29.633333333333333;1;0;0;0;0;0;0
28;0.9223529411764706;30.357142857142858;1;0;0;0;0;0;0
32;0.9543336439888164;33.53125;1;0;0;0;0;0;0
36;1.051094890510949;34.25;1;0;0;0;0;0;0
28;0.9105691056910569;30.75;1;0;0;0;0;0;0
16;0.4894837476099426;32.6875;1;0;0;0;0;0;0
9;0.2755102040816327;32.666666666666664;1;0;0;0;0;0;0
27;0.8825665859564165;30.59259259259259;1;0;0;0;0;0;0
37;1.1166394779771613;33.13513513513514;1;0;0;0;0;0;0
20;0.6069802731411229;32.95;1;0;0;0;0;0;0
30;0.9857612267250822;30.433333333333334;1;0;0;0;0;0;0
16;0.5470085470085471;29.25;1;0;0;0;0;0;0
25;0.859697386519945;29.08;1;0;0;0;0;0;0
29;0.9313399778516058;31.137931034482758;1;0;0;0;0;0;0
24;0.7966804979253111;30.125;1;0;0;0;0;0;0
21;0.6504424778761062;32.285714285714285;1;0;0;0;0;0;0
22;0.6310299869621903;34.86363636363637;1;0;0;0;0;0;0
26;0.9209809264305178;28.23076923076923;1;0;0;0;0;0;0
24;0.784741144414169;30.583333333333332;1;0;0;0;0;0;0
31;1.1676792223572297;26.548387096774192;1;0;0;0;0;0;0
24;0.8240343347639485;29.125;1;0;0;0;0;0;0
29;1.1036745406824147;26.275862068965516;1;0;0;0;0;0;0
20;0.5882352941176471;34.0;1;0;0;0;0;0;0
20;0.6349206349206349;31.5;1;0;0;0;0;0;0
11;0.37577639751552794;29.272727272727273;1;0;0;0;0;0;0
13;0.43112244897959184;30.153846153846153;1;0;0;0;0;0;0
5;0.1582278481012658;31.6;1;0;0;0;0;0;0
10;0.4098360655737705;24.4;1;0;0;0;0;0;0
14;0.494949494949495;28.285714285714285;1;0;0;0;0;0;0
5;0.21551724137931036;23.2;1;0;0;0;0;0;0
3;0.1607142857142857;18.666666666666668;1;0;0;0;0;0;0
7;0.2474747474747475;28.285714285714285;0;1;0;0;0;0;0
8;0.22145328719723184;36.125;0;1;0;0;0;0;0
4;0.16666666666666666;24.0;0;1;0;0;0;0;0
6;0.2236024844720497;26.833333333333332;0;1;0;0;0;0;0
6;0.2727272727272727;22.0;0;1;0;0;0;0;0
2;0.14285714285714285;14.0;0;1;0;0;0;0;0
5;0.2604166666666667;19.2;0;1;0;0;0;0;0
4;0.17391304347826086;23.0;0;1;0;0;0;0;0
4;0.1509433962264151;26.5;0;1;0;0;0;0;0
3;0.14516129032258063;20.666666666666668;0;1;0;0;0;0;0
5;0.20833333333333334;24.0;0;1;0;0;0;0;0
2;0.07692307692307693;26.0;0;1;0;0;0;0;0
6;0.21176470588235294;28.333333333333332;0;1;0;0;0;0;0
1;0.04;25.0;0;1;0;0;0;0;0
3;0.09890109890109891;30.333333333333332;0;1;0;0;0;0;0
1;0.027777777777777776;36.0;0;1;0;0;0;0;0
2;0.10256410256410256;19.5;0;1;0;0;0;0;0
3;0.15254237288135591;19.666666666666668;0;1;0;0;0;0;0
1;0.037037037037037035;27.0;0;1;0;0;0;0;0
2;0.08163265306122448;24.5;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
6;0.20930232558139533;28.666666666666668;0;1;0;0;0;0;0
2;0.09302325581395349;21.5;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
2;0.07142857142857142;28.0;0;1;0;0;0;0;0
1;0.02631578947368421;38.0;0;1;0;0;0;0;0
1;0.05263157894736842;19.0;0;1;0;0;0;0;0
3;0.11249999999999999;26.666666666666668;0;1;0;0;0;0;0
5;0.2032520325203252;24.6;0;1;0;0;0;0;0
7;0.22272727272727275;31.428571428571427;0;1;0;0;0;0;0
7;0.1975806451612903;35.42857142857143;0;1;0;0;0;0;0
12;0.4022346368715084;29.833333333333332;0;1;0;0;0;0;0
13;0.42039800995024873;30.923076923076923;0;1;0;0;0;0;0
9;0.3011152416356877;29.88888888888889;0;1;0;0;0;0;0
12;0.3870967741935484;31.0;0;1;0;0;0;0;0
21;0.6220028208744711;33.76190476190476;0;1;0;0;0;0;0
28;0.8322717622080679;33.642857142857146;0;1;0;0;0;0;0
46;1.513590844062947;30.391304347826086;0;1;0;0;0;0;0
34;1.0703703703703704;31.764705882352942;0;1;0;0;0;0;0
29;0.903329752953813;32.10344827586207;0;1;0;0;0;0;0
41;1.5116906474820144;27.121951219512194;0;1;0;0;0;0;0
55;1.7556587347649448;31.327272727272728;0;1;0;0;0;0;0
36;1.264390243902439;28.47222222222222;0;1;0;0;0;0;0
32;1.095187165775401;29.21875;0;1;0;0;0;0;0
52;1.702770780856423;30.53846153846154;0;1;0;0;0;0;0
55;1.892991239048811;29.054545454545455;0;1;0;0;0;0;0
35;1.3733183856502242;25.485714285714284;0;1;0;0;0;0;0
36;1.2607003891050583;28.555555555555557;0;1;0;0;0;0;0
39;1.3580357142857142;28.71794871794872;0;1;0;0;0;0;0
37;1.2377938517179023;29.89189189189189;0;1;0;0;0;0;0
31;0.9091769157994324;34.096774193548384;0;1;0;0;0;0;0
