Flow;Density;AveSpeed;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday
65;2.20396452790819;29.49230769230769;0;0;0;0;0;0;1
60;1.8585441404233352;32.28333333333333;0;0;0;0;0;0;1
58;1.833242506811989;31.637931034482758;0;0;0;0;0;0;1
61;1.9708686440677967;30.950819672131146;0;0;0;0;0;0;1
67;2.164416586306654;30.955223880597014;0;0;0;0;0;0;1
52;1.5859237536656892;32.78846153846154;0;0;0;0;0;0;1
57;1.6974921630094042;33.578947368421055;0;0;0;0;0;0;1
52;1.5504587155963303;33.53846153846154;0;0;0;0;0;0;1
48;1.528865295288653;31.395833333333332;0;0;0;0;0;0;1
55;1.8059701492537314;30.454545454545453;0;0;0;0;0;0;1
52;1.5739231664726425;33.03846153846154;0;0;0;0;0;0;1
58;1.7207161125319694;33.706896551724135;0;0;0;0;0;0;1
51;1.5706521739130435;32.470588235294116;0;0;0;0;0;0;1
48;1.4826254826254825;32.375;0;0;0;0;0;0;1
64;1.8927911275415896;33.8125;0;0;0;0;0;0;1
64;2.0277227722772277;31.5625;0;0;0;0;0;0;1
68;2.172932330827068;31.294117647058822;0;0;0;0;0;0;1
68;2.1348107109879964;31.852941176470587;0;0;0;0;0;0;1
76;2.3720739219712526;32.03947368421053;0;0;0;0;0;0;1
66;2.0762631077216396;31.78787878787879;0;0;0;0;0;0;1
69;2.038099315068493;33.85507246376812;0;0;0;0;0;0;1
69;2.1859504132231407;31.565217391304348;0;0;0;0;0;0;1
85;2.6187024284160927;32.45882352941177;0;0;0;0;0;0;1
92;2.8517520215633425;32.26086956521739;0;0;0;0;0;0;1
76;2.3614063777596077;32.18421052631579;0;0;0;0;0;0;1
58;1.833242506811989;31.637931034482758;0;0;0;0;0;0;1
72;2.1519302615193023;33.458333333333336;0;0;0;0;0;0;1
51;1.5668674698795182;32.549019607843135;0;0;0;0;0;0;1
55;1.941591784338896;28.327272727272728;0;0;0;0;0;0;1
42;1.4687760199833473;28.595238095238095;0;0;0;0;0;0;1
50;1.8463810930576072;27.08;0;0;0;0;0;0;1
64;2.1649048625792813;29.5625;0;0;0;0;0;0;1
58;1.9445086705202312;29.82758620689655;0;0;0;0;0;0;1
63;2.124732334047109;29.650793650793652;0;0;0;0;0;0;1
62;2.0545163014430785;30.177419354838708;0;0;0;0;0;0;1
42;1.3486238532110093;31.142857142857142;0;0;0;0;0;0;1
60;2.067777139574957;29.016666666666666;0;0;0;0;0;0;1
34;1.262008733624454;26.941176470588236;0;0;0;0;0;0;1
43;1.5106209150326797;28.46511627906977;0;0;0;0;0;0;1
24;0.8533333333333334;28.125;0;0;0;0;0;0;1
28;1.0798898071625345;25.928571428571427;0;0;0;0;0;0;1
11;0.40066225165562913;27.454545454545453;0;0;0;0;0;0;1
24;0.8674698795180723;27.666666666666668;1;0;0;0;0;0;0
12;0.4752475247524752;25.25;1;0;0;0;0;0;0
10;0.5102040816326531;19.6;1;0;0;0;0;0;0
9;0.3665158371040724;24.555555555555557;1;0;0;0;0;0;0
1;0.05555555555555555;18.0;1;0;0;0;0;0;0
8;0.3004694835680751;26.625;1;0;0;0;0;0;0
5;0.17482517482517482;28.6;1;0;0;0;0;0;0
2;0.06557377049180328;30.5;1;0;0;0;0;0;0
3;0.08490566037735849;35.333333333333336;1;0;0;0;0;0;0
5;0.18518518518518517;27.0;1;0;0;0;0;0;0
1;0.025;40.0;1;0;0;0;0;0;0
3;0.07964601769911504;37.666666666666664;1;0;0;0;0;0;0
2;0.05555555555555555;36.0;1;0;0;0;0;0;0
3;0.08035714285714285;37.333333333333336;1;0;0;0;0;0;0
2;0.08888888888888889;22.5;1;0;0;0;0;0;0
6;0.23225806451612904;25.833333333333332;1;0;0;0;0;0;0
1;0.02564102564102564;39.0;1;0;0;0;0;0;0
2;0.1;20.0;1;0;0;0;0;0;0
1;0.047619047619047616;21.0;1;0;0;0;0;0;0
6;0.23076923076923078;26.0;1;0;0;0;0;0;0
6;0.16513761467889906;36.333333333333336;1;0;0;0;0;0;0
2;0.05263157894736842;38.0;1;0;0;0;0;0;0
6;0.1730769230769231;34.666666666666664;1;0;0;0;0;0;0
12;0.4247787610619469;28.25;1;0;0;0;0;0;0
16;0.5267489711934157;30.375;1;0;0;0;0;0;0
29;0.9171210468920393;31.620689655172413;1;0;0;0;0;0;0
26;0.8076463560334528;32.19230769230769;1;0;0;0;0;0;0
66;2.0326644890340644;32.46969696969697;1;0;0;0;0;0;0
76;2.466268146883006;30.81578947368421;1;0;0;0;0;0;0
94;3.111267605633803;30.21276595744681;1;0;0;0;0;0;0
94;3.0960056061667838;30.361702127659573;1;0;0;0;0;0;0
86;2.964328657314629;29.011627906976745;1;0;0;0;0;0;0
85;2.5575221238938055;33.23529411764706;1;0;0;0;0;0;0
92;2.8877516206073013;31.858695652173914;1;0;0;0;0;0;0
67;2.1886884446611408;30.611940298507463;1;0;0;0;0;0;0
84;2.606575544883635;32.226190476190474;1;0;0;0;0;0;0
65;2.1241830065359477;30.6;1;0;0;0;0;0;0
85;2.6769173768062244;31.75294117647059;1;0;0;0;0;0;0
75;2.3100616016427105;32.46666666666667;1;0;0;0;0;0;0
94;2.960134003350084;31.75531914893617;1;0;0;0;0;0;0
73;2.2890893470790377;31.89041095890411;1;0;0;0;0;0;0
85;2.6918777943368104;31.576470588235296;1;0;0;0;0;0;0
83;2.651655119322556;31.301204819277107;1;0;0;0;0;0;0
91;3.056847545219638;29.76923076923077;1;0;0;0;0;0;0
85;2.6465201465201464;32.11764705882353;1;0;0;0;0;0;0
74;2.4381121994657167;30.35135135135135;1;0;0;0;0;0;0
90;2.9735682819383262;30.266666666666666;1;0;0;0;0;0;0
97;3.0390826873385013;31.917525773195877;1;0;0;0;0;0;0
99;3.13531669865643;31.575757575757574;1;0;0;0;0;0;0
100;3.1486146095717884;31.76;1;0;0;0;0;0;0
83;2.547707100591716;32.57831325301205;1;0;0;0;0;0;0
90;2.7796842827728208;32.37777777777778;1;0;0;0;0;0;0
93;2.9140835579514826;31.913978494623656;1;0;0;0;0;0;0
83;2.4753862738052463;33.53012048192771;1;0;0;0;0;0;0
93;2.8955473719450957;32.11827956989247;1;0;0;0;0;0;0
97;2.92568407960199;33.154639175257735;1;0;0;0;0;0;0
86;2.6115819209039546;32.93023255813954;1;0;0;0;0;0;0
75;2.3875212224108657;31.413333333333334;1;0;0;0;0;0;0
95;2.884308085650367;32.93684210526316;1;0;0;0;0;0;0
86;2.711143695014663;31.72093023255814;1;0;0;0;0;0;0
91;2.802368866328257;32.472527472527474;1;0;0;0;0;0;0
73;2.28125;32.0;1;0;0;0;0;0;0
84;2.7044844768110385;31.05952380952381;1;0;0;0;0;0;0
82;2.7080144985904147;30.28048780487805;1;0;0;0;0;0;0
98;3.1141374837872893;31.46938775510204;1;0;0;0;0;0;0
101;3.1426370918052986;32.13861386138614;1;0;0;0;0;0;0
98;3.3781217024270136;29.010204081632654;1;0;0;0;0;0;0
87;2.741398044186889;31.735632183908045;1;0;0;0;0;0;0
118;3.6241540864133266;32.559322033898304;1;0;0;0;0;0;0
91;2.889392882065597;31.494505494505493;1;0;0;0;0;0;0
102;3.1565533980582527;32.31372549019608;1;0;0;0;0;0;0
105;3.1836557897776494;32.98095238095238;1;0;0;0;0;0;0
117;3.6185567010309274;32.333333333333336;1;0;0;0;0;0;0
128;3.978630403108305;32.171875;1;0;0;0;0;0;0
100;2.9994001199760043;33.34;1;0;0;0;0;0;0
100;3.014772384684956;33.17;1;0;0;0;0;0;0
107;3.501223241590214;30.560747663551403;1;0;0;0;0;0;0
100;3.0684258975145746;32.59;1;0;0;0;0;0;0
65;2.0569620253164556;31.6;1;0;0;0;0;0;0
72;2.185497470489039;32.94444444444444;1;0;0;0;0;0;0
58;1.9344450833812536;29.982758620689655;1;0;0;0;0;0;0
68;2.00520381613183;33.911764705882355;1;0;0;0;0;0;0
44;1.3988439306358382;31.454545454545453;1;0;0;0;0;0;0
36;1.1571428571428573;31.11111111111111;1;0;0;0;0;0;0
57;1.723607427055703;33.07017543859649;1;0;0;0;0;0;0
46;1.5322230267921797;30.02173913043478;1;0;0;0;0;0;0
54;1.7889570552147238;30.185185185185187;1;0;0;0;0;0;0
45;1.4453961456102784;31.133333333333333;1;0;0;0;0;0;0
48;1.534976682211859;31.270833333333332;1;0;0;0;0;0;0
55;1.9428387925497752;28.30909090909091;1;0;0;0;0;0;0
53;1.922655715263518;27.566037735849058;1;0;0;0;0;0;0
40;1.2213740458015268;32.75;1;0;0;0;0;0;0
24;0.8067226890756303;29.75;1;0;0;0;0;0;0
15;0.5597014925373134;26.8;1;0;0;0;0;0;0
19;0.705078125;26.94736842105263;1;0;0;0;0;0;0
15;0.46201232032854206;32.46666666666667;0;1;0;0;0;0;0
10;0.38910505836575876;25.7;0;1;0;0;0;0;0
8;0.4;20.0;0;1;0;0;0;0;0
9;0.4308510638297872;20.88888888888889;0;1;0;0;0;0;0
7;0.2916666666666667;24.0;0;1;0;0;0;0;0
7;0.28488372093023256;24.571428571428573;0;1;0;0;0;0;0
7;0.2512820512820513;27.857142857142858;0;1;0;0;0;0;0
4;0.12598425196850394;31.75;0;1;0;0;0;0;0
5;0.25510204081632654;19.6;0;1;0;0;0;0;0
3;0.11842105263157895;25.333333333333332;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
0;0.0;0.0;0;1;0;0;0;0;0
2;0.06451612903225806;31.0;0;1;0;0;0;0;0
3;0.0967741935483871;31.0;0;1;0;0;0;0;0
1;0.03333333333333333;30.0;0;1;0;0;0;0;0
1;0.0625;16.0;0;1;0;0;0;0;0
1;0.03225806451612903;31.0;0;1;0;0;0;0;0
2;0.06779661016949153;29.5;0;1;0;0;0;0;0
4;0.17777777777777778;22.5;0;1;0;0;0;0;0
9;0.2802768166089965;32.111111111111114;0;1;0;0;0;0;0
2;0.09302325581395349;21.5;0;1;0;0;0;0;0
4;0.14678899082568808;27.25;0;1;0;0;0;0;0
4;0.16161616161616163;24.75;0;1;0;0;0;0;0
12;0.4198250728862974;28.583333333333332;0;1;0;0;0;0;0
19;0.5957095709570956;31.894736842105264;0;1;0;0;0;0;0
22;0.7213114754098361;30.5;0;1;0;0;0;0;0
33;1.007400555041628;32.75757575757576;0;1;0;0;0;0;0
74;2.3401709401709403;31.62162162162162;0;1;0;0;0;0;0
63;1.973644952759821;31.92063492063492;0;1;0;0;0;0;0
96;3.250793650793651;29.53125;0;1;0;0;0;0;0
68;2.3591836734693876;28.823529411764707;0;1;0;0;0;0;0
107;3.59353421217828;29.77570093457944;0;1;0;0;0;0;0
71;2.6255208333333333;27.04225352112676;0;1;0;0;0;0;0
76;2.5947888589398023;29.289473684210527;0;1;0;0;0;0;0
65;1.9345238095238095;33.6;0;1;0;0;0;0;0
78;2.4345738295318124;32.03846153846154;0;1;0;0;0;0;0
78;2.3673151750972763;32.94871794871795;0;1;0;0;0;0;0
68;2.1387604070305275;31.794117647058822;0;1;0;0;0;0;0
90;2.795031055900621;32.2;0;1;0;0;0;0;0
82;2.57230298393267;31.878048780487806;0;1;0;0;0;0;0
82;2.598145285935085;31.5609756097561;0;1;0;0;0;0;0
72;2.2364106988783434;32.19444444444444;0;1;0;0;0;0;0
85;2.629184861717613;32.32941176470588;0;1;0;0;0;0;0
92;3.0980966325036605;29.695652173913043;0;1;0;0;0;0;0
91;2.807118644067797;32.417582417582416;0;1;0;0;0;0;0
92;3.0131719473122107;30.532608695652176;0;1;0;0;0;0;0
89;2.71174255391989;32.82022471910113;0;1;0;0;0;0;0
90;2.6838966202783303;33.53333333333333;0;1;0;0;0;0;0
81;2.481467473524962;32.641975308641975;0;1;0;0;0;0;0
93;2.885885885885886;32.225806451612904;0;1;0;0;0;0;0
71;2.373352165725047;29.91549295774648;0;1;0;0;0;0;0
83;2.5791838262822915;32.18072289156626;0;1;0;0;0;0;0
87;2.685947480482612;32.39080459770115;0;1;0;0;0;0;0
95;2.9667981591058514;32.02105263157895;0;1;0;0;0;0;0
79;2.4765873015873017;31.89873417721519;0;1;0;0;0;0;0
70;2.168141592920354;32.285714285714285;0;1;0;0;0;0;0
82;2.614307931570762;31.365853658536587;0;1;0;0;0;0;0
75;2.3176761433868975;32.36;0;1;0;0;0;0;0
64;2.061399094111726;31.046875;0;1;0;0;0;0;0
75;2.4392888117953166;30.746666666666666;0;1;0;0;0;0;0
86;2.5450791465932556;33.7906976744186;0;1;0;0;0;0;0
76;2.487510766580534;30.55263157894737;0;1;0;0;0;0;0
78;2.4336;32.05128205128205;0;1;0;0;0;0;0
81;2.5769835035349566;31.432098765432098;0;1;0;0;0;0;0
70;2.08244793880153;33.614285714285714;0;1;0;0;0;0;0
79;2.4512961508248234;32.22784810126582;0;1;0;0;0;0;0
81;2.570924764890282;31.506172839506174;0;1;0;0;0;0;0
97;2.992684478371501;32.41237113402062;0;1;0;0;0;0;0
96;2.8218003674219228;34.020833333333336;0;1;0;0;0;0;0
110;3.3893557422969187;32.45454545454545;0;1;0;0;0;0;0
106;3.286341035390465;32.25471698113208;0;1;0;0;0;0;0
114;3.545008183306056;32.1578947368421;0;1;0;0;0;0;0
138;4.545107398568019;30.36231884057971;0;1;0;0;0;0;0
128;3.9892865838811784;32.0859375;0;1;0;0;0;0;0
97;2.8738546120952964;33.75257731958763;0;1;0;0;0;0;0
91;2.7159724499836013;33.505494505494504;0;1;0;0;0;0;0
101;3.1214810281517753;32.35643564356435;0;1;0;0;0;0;0
71;2.3370421882243857;30.380281690140844;0;1;0;0;0;0;0
80;2.425161045850701;32.9875;0;1;0;0;0;0;0
68;2.140740740740741;31.764705882352942;0;1;0;0;0;0;0
75;2.2800972841507905;32.89333333333333;0;1;0;0;0;0;0
57;1.8533941814033086;30.75438596491228;0;1;0;0;0;0;0
47;1.484543010752688;31.659574468085108;0;1;0;0;0;0;0
42;1.435313262815297;29.261904761904763;0;1;0;0;0;0;0
67;2.133555133079848;31.402985074626866;0;1;0;0;0;0;0
47;1.6077147016011644;29.23404255319149;0;1;0;0;0;0;0
52;1.5812865497076023;32.88461538461539;0;1;0;0;0;0;0
61;2.1142045454545455;28.852459016393443;0;1;0;0;0;0;0
50;1.7373175816539264;28.78;0;1;0;0;0;0;0
55;1.8730650154798762;29.363636363636363;0;1;0;0;0;0;0
49;1.6389078498293517;29.897959183673468;0;1;0;0;0;0;0
35;1.1824324324324325;29.6;0;1;0;0;0;0;0
37;1.3554455445544553;27.2972972972973;0;1;0;0;0;0;0
31;1.1122685185185186;27.870967741935484;0;1;0;0;0;0;0
22;0.7869918699186992;27.954545454545453;0;1;0;0;0;0;0
10;0.3731343283582089;26.8;0;0;1;0;0;0;0
15;0.663716814159292;22.6;0;0;1;0;0;0;0
6;0.29508196721311475;20.333333333333332;0;0;1;0;0;0;0
18;0.8202531645569621;21.944444444444443;0;0;1;0;0;0;0
4;0.1553398058252427;25.75;0;0;1;0;0;0;0
6;0.22929936305732482;26.166666666666668;0;0;1;0;0;0;0
10;0.3067484662576687;32.6;0;0;1;0;0;0;0
0;0.0;0.0;0;0;1;0;0;0;0
1;0.021739130434782608;46.0;0;0;1;0;0;0;0
1;0.047619047619047616;21.0;0;0;1;0;0;0;0
0;0.0;0.0;0;0;1;0;0;0;0
2;0.06153846153846154;32.5;0;0;1;0;0;0;0
2;0.0784313725490196;25.5;0;0;1;0;0;0;0
1;0.029411764705882353;34.0;0;0;1;0;0;0;0
1;0.02857142857142857;35.0;0;0;1;0;0;0;0
2;0.06896551724137931;29.0;0;0;1;0;0;0;0
5;0.16666666666666666;30.0;0;0;1;0;0;0;0
2;0.09302325581395349;21.5;0;0;1;0;0;0;0
4;0.1509433962264151;26.5;0;0;1;0;0;0;0
4;0.13008130081300814;30.75;0;0;1;0;0;0;0
5;0.18796992481203006;26.6;0;0;1;0;0;0;0
3;0.13846153846153844;21.666666666666668;0;0;1;0;0;0;0
4;0.10810810810810811;37.0;0;0;1;0;0;0;0
17;0.5494296577946768;30.941176470588236;0;0;1;0;0;0;0
16;0.585812356979405;27.3125;0;0;1;0;0;0;0
24;0.7451487710219922;32.208333333333336;0;0;1;0;0;0;0
36;1.087248322147651;33.111111111111114;0;0;1;0;0;0;0
67;1.968859649122807;34.02985074626866;0;0;1;0;0;0;0
65;1.8920734437975817;34.353846153846156;0;0;1;0;0;0;0
82;2.424810674359899;33.81707317073171;0;0;1;0;0;0;0
90;2.6410172807303556;34.077777777777776;0;0;1;0;0;0;0
101;3.123392529087569;32.336633663366335;0;0;1;0;0;0;0
78;2.329249617151608;33.48717948717949;0;0;1;0;0;0;0
69;2.123550401427297;32.492753623188406;0;0;1;0;0;0;0
69;2.2671428571428573;30.434782608695652;0;0;1;0;0;0;0
84;2.604651162790698;32.25;0;0;1;0;0;0;0
81;2.5254041570438797;32.074074074074076;0;0;1;0;0;0;0
93;2.826470588235294;32.903225806451616;0;0;1;0;0;0;0
77;2.336091410559496;32.96103896103896;0;0;1;0;0;0;0
74;2.144087705559906;34.513513513513516;0;0;1;0;0;0;0
91;2.879346314325452;31.604395604395606;0;0;1;0;0;0;0
95;3.1239183108341986;30.410526315789475;0;0;1;0;0;0;0
85;2.6358993068223273;32.247058823529414;0;0;1;0;0;0;0
83;2.6722265321955003;31.06024096385542;0;0;1;0;0;0;0
86;2.697301239970824;31.88372093023256;0;0;1;0;0;0;0
94;2.962118672477372;31.73404255319149;0;0;1;0;0;0;0
71;2.262567324955117;31.380281690140844;0;0;1;0;0;0;0
92;2.830769230769231;32.5;0;0;1;0;0;0;0
89;3.0689655172413794;29.0;0;0;1;0;0;0;0
87;2.7324909747292416;31.839080459770116;0;0;1;0;0;0;0
82;2.5117669032499066;32.646341463414636;0;0;1;0;0;0;0
97;2.9718888186986736;32.63917525773196;0;0;1;0;0;0;0
96;2.922930542340628;32.84375;0;0;1;0;0;0;0
81;2.5390866873065017;31.901234567901234;0;0;1;0;0;0;0
91;2.911744022503516;31.252747252747252;0;0;1;0;0;0;0
75;2.1785437645236247;34.42666666666667;0;0;1;0;0;0;0
86;2.7617625093353246;31.13953488372093;0;0;1;0;0;0;0
101;3.109113075281926;32.48514851485149;0;0;1;0;0;0;0
107;3.500152858453072;30.570093457943926;0;0;1;0;0;0;0
95;2.889849503682357;32.873684210526314;0;0;1;0;0;0;0
84;2.769230769230769;30.333333333333332;0;0;1;0;0;0;0
83;2.6025689459765773;31.89156626506024;0;0;1;0;0;0;0
104;3.3916588272185635;30.66346153846154;0;0;1;0;0;0;0
105;3.317785133915137;31.64761904761905;0;0;1;0;0;0;0
93;2.853513691850874;32.59139784946237;0;0;1;0;0;0;0
101;3.1358745773132495;32.20792079207921;0;0;1;0;0;0;0
91;2.7339055793991416;33.285714285714285;0;0;1;0;0;0;0
99;3.056127221702526;32.39393939393939;0;0;1;0;0;0;0
115;3.515417331206805;32.71304347826087;0;0;1;0;0;0;0
121;3.9105235042735043;30.94214876033058;0;0;1;0;0;0;0
104;3.0501974055273546;34.09615384615385;0;0;1;0;0;0;0
101;3.1640818858560795;31.92079207920792;0;0;1;0;0;0;0
118;3.6943486335898115;31.940677966101696;0;0;1;0;0;0;0
133;4.2758037225042305;31.105263157894736;0;0;1;0;0;0;0
101;3.226122707147375;31.306930693069308;0;0;1;0;0;0;0
98;2.979832454235185;32.88775510204081;0;0;1;0;0;0;0
109;3.331744251261918;32.71559633027523;0;0;1;0;0;0;0
98;2.9006342494714588;33.785714285714285;0;0;1;0;0;0;0
80;2.4114544084400906;33.175;0;0;1;0;0;0;0
66;1.9935926773455375;33.10606060606061;0;0;1;0;0;0;0
76;2.3337373737373737;32.56578947368421;0;0;1;0;0;0;0
79;2.3994617454825065;32.924050632911396;0;0;1;0;0;0;0
62;2.060021436227224;30.096774193548388;0;0;1;0;0;0;0
67;2.026636568848758;33.059701492537314;0;0;1;0;0;0;0
60;1.944894651539708;30.85;0;0;1;0;0;0;0
47;1.4658261446582614;32.06382978723404;0;0;1;0;0;0;0
65;2.242569002123142;28.984615384615385;0;0;1;0;0;0;0
43;1.267306374228924;33.93023255813954;0;0;1;0;0;0;0
65;2.2166841552990557;29.323076923076922;0;0;1;0;0;0;0
52;1.7942932979429331;28.98076923076923;0;0;1;0;0;0;0
60;2.121390689451974;28.283333333333335;0;0;1;0;0;0;0
40;1.4427412082957618;27.725;0;0;1;0;0;0;0
35;1.1986301369863015;29.2;0;0;1;0;0;0;0
29;1.0408415841584158;27.862068965517242;0;0;1;0;0;0;0
16;0.6213592233009708;25.75;0;0;1;0;0;0;0
16;0.5267489711934157;30.375;0;0;0;1;0;0;0
12;0.5088339222614842;23.583333333333332;0;0;0;1;0;0;0
13;0.6869918699186992;18.923076923076923;0;0;0;1;0;0;0
6;0.25;24.0;0;0;0;1;0;0;0
5;0.2450980392156863;20.4;0;0;0;1;0;0;0
9;0.3;30.0;0;0;0;1;0;0;0
5;0.1773049645390071;28.2;0;0;0;1;0;0;0
3;0.13636363636363635;22.0;0;0;0;1;0;0;0
3;0.09890109890109891;30.333333333333332;0;0;0;1;0;0;0
4;0.14285714285714285;28.0;0;0;0;1;0;0;0
0;0.0;0.0;0;0;0;1;0;0;0
1;0.02857142857142857;35.0;0;0;0;1;0;0;0
3;0.08910891089108912;33.666666666666664;0;0;0;1;0;0;0
1;0.03225806451612903;31.0;0;0;0;1;0;0;0
2;0.10256410256410256;19.5;0;0;0;1;0;0;0
0;0.0;0.0;0;0;0;1;0;0;0
3;0.08108108108108109;37.0;0;0;0;1;0;0;0
4;0.2191780821917808;18.25;0;0;0;1;0;0;0
4;0.1839080459770115;21.75;0;0;0;1;0;0;0
4;0.12598425196850394;31.75;0;0;0;1;0;0;0
5;0.19083969465648856;26.2;0;0;0;1;0;0;0
2;0.057971014492753624;34.5;0;0;0;1;0;0;0
4;0.17204301075268819;23.25;0;0;0;1;0;0;0
15;0.47568710359408034;31.533333333333335;0;0;0;1;0;0;0
12;0.3564356435643565;33.666666666666664;0;0;0;1;0;0;0
17;0.5245009074410163;32.411764705882355;0;0;0;1;0;0;0
34;1.0566727605118829;32.1764705882353;0;0;0;1;0;0;0
41;1.2792998477929987;32.048780487804876;0;0;0;1;0;0;0
48;1.4382022471910112;33.375;0;0;0;1;0;0;0
52;1.793103448275862;29.0;0;0;0;1;0;0;0
62;1.8732943469785577;33.096774193548384;0;0;0;1;0;0;0
88;2.9411317888340296;29.920454545454547;0;0;0;1;0;0;0
94;3.1807055435565155;29.5531914893617;0;0;0;1;0;0;0
78;2.383078730904818;32.73076923076923;0;0;0;1;0;0;0
82;2.7047465808527758;30.317073170731707;0;0;0;1;0;0;0
95;3.0500168976005404;31.147368421052633;0;0;0;1;0;0;0
81;2.7022240527182864;29.97530864197531;0;0;0;1;0;0;0
84;2.7159353348729796;30.928571428571427;0;0;0;1;0;0;0
77;2.4091832588378708;31.961038961038962;0;0;0;1;0;0;0
83;2.6485966935793925;31.337349397590362;0;0;0;1;0;0;0
75;2.4224806201550386;30.96;0;0;0;1;0;0;0
90;2.738336713995943;32.86666666666667;0;0;0;1;0;0;0
89;2.8492805755395683;31.235955056179776;0;0;0;1;0;0;0
105;3.295964125560538;31.857142857142858;0;0;0;1;0;0;0
78;2.4924211388775093;31.294871794871796;0;0;0;1;0;0;0
88;2.847058823529412;30.90909090909091;0;0;0;1;0;0;0
75;2.3359634551495017;32.10666666666667;0;0;0;1;0;0;0
111;3.5466321243523313;31.2972972972973;0;0;0;1;0;0;0
93;3.0220125786163523;30.774193548387096;0;0;0;1;0;0;0
95;2.945496083550914;32.252631578947366;0;0;0;1;0;0;0
93;2.9160485502360083;31.892473118279568;0;0;0;1;0;0;0
87;2.71875;32.0;0;0;0;1;0;0;0
106;3.217640320733104;32.943396226415096;0;0;0;1;0;0;0
82;2.6306729264475743;31.170731707317074;0;0;0;1;0;0;0
73;2.194810543657331;33.26027397260274;0;0;0;1;0;0;0
104;3.399120050282841;30.596153846153847;0;0;0;1;0;0;0
89;2.813854351687389;31.629213483146067;0;0;0;1;0;0;0
89;2.842124147829207;31.314606741573034;0;0;0;1;0;0;0
108;3.2238805970149254;33.5;0;0;0;1;0;0;0
95;2.922603626943005;32.50526315789474;0;0;0;1;0;0;0
94;3.0374699209350293;30.9468085106383;0;0;0;1;0;0;0
99;3.3553577541937694;29.505050505050505;0;0;0;1;0;0;0
